Date,Kick Off (local),Home Team,Away Team,Venue,Home Score,Away Score,Play Off Game?,Home Goals,Home Behinds,Away Goals,Away Behinds,Home Odds,Away Odds,Bookmakers Surveyed
29-Aug-09,16:10,Carlton,Adelaide,Etihad Stadium,104,176,,16,8,27,14, 1.81 , 1.93 ,6
29-Aug-09,14:10,Hawthorn,Essendon,MCG,99,116,,14,15,16,20, 2.03 , 1.71 ,5
29-Aug-09,13:10,Geelong,Fremantle,Simonds Stadium,94,54,,14,10,8,6, 1.05 , 9.00 ,5
28-Aug-09,18:40,West Coast,Richmond,Domain Stadium,125,45,,17,23,6,9, 1.21 , 4.27 ,6
23-Aug-09,14:40,Fremantle,Essendon,Domain Stadium,141,87,,21,15,13,9, 1.84 , 1.87 ,5
23-Aug-09,14:10,Collingwood,Sydney,MCG,97,56,,13,19,8,8, 1.20 , 4.36 ,6
23-Aug-09,13:10,St Kilda,North Melbourne,Etihad Stadium,59,64,,8,11,10,4, 1.06 , 8.60 ,6
22-Aug-09,19:10,Brisbane,Port Adelaide,Gabba,107,92,,16,11,14,8, 1.18 , 4.60 ,6
22-Aug-09,19:10,Richmond,Hawthorn,MCG,93,135,,14,9,20,15, 3.03 , 1.36 ,6
22-Aug-09,14:40,Adelaide,West Coast,AAMI Stadium,122,48,,18,14,7,6, 1.16 , 4.90 ,6
22-Aug-09,14:10,Carlton,Melbourne,Etihad Stadium,153,96,,24,9,15,6, 1.07 , 7.63 ,6
21-Aug-09,19:40,Western Bulldogs,Geelong,Etihad Stadium,110,96,,16,14,14,12, 2.24 , 1.61 ,6
16-Aug-09,16:40,Essendon,St Kilda,Etihad Stadium,110,108,,16,14,16,12, 5.50 , 1.13 ,5
16-Aug-09,14:40,Port Adelaide,Carlton,AAMI Stadium,67,121,,9,13,18,13, 1.91 , 1.80 ,4
16-Aug-09,13:10,Melbourne,Fremantle,MCG,127,64,,20,7,9,10, 2.18 , 1.63 ,5
15-Aug-09,19:10,Brisbane,Western Bulldogs,Gabba,84,102,,12,12,15,12, 1.75 , 1.98 ,5
15-Aug-09,19:10,Sydney,Geelong,ANZ Stadium,87,92,,13,9,13,14, 2.61 , 1.45 ,5
15-Aug-09,14:10,West Coast,North Melbourne,Domain Stadium,110,72,,17,8,10,12, 1.37 , 2.93 ,5
15-Aug-09,14:10,Richmond,Collingwood,MCG,59,152,,8,11,22,20, 6.44 , 1.10 ,5
14-Aug-09,19:40,Hawthorn,Adelaide,MCG,67,94,,9,13,13,16, 2.14 , 1.67 ,5
09-Aug-09,14:40,Fremantle,Port Adelaide,Domain Stadium,116,74,,17,14,11,8, 2.48 , 1.50 ,5
09-Aug-09,14:10,Richmond,Sydney,MCG,68,123,,10,8,18,15, 1.79 , 1.92 ,5
09-Aug-09,13:10,North Melbourne,Melbourne,Etihad Stadium,123,61,,19,9,8,13, 1.34 , 3.17 ,4
08-Aug-09,19:10,Adelaide,Collingwood,AAMI Stadium,68,89,,9,14,13,11, 1.84 , 1.87 ,5
08-Aug-09,19:10,Essendon,Brisbane,MCG,87,87,,13,9,12,15, 2.40 , 1.54 ,4
08-Aug-09,14:10,Western Bulldogs,West Coast,Etihad Stadium,97,102,,13,19,16,6, 1.06 , 8.38 ,5
08-Aug-09,14:10,Hawthorn,St Kilda,University of Tasmania Stadium,49,74,,7,7,10,14, 1.52 , 2.45 ,2
07-Aug-09,19:40,Carlton,Geelong,MCG,97,62,,14,13,8,14, 3.15 , 1.35 ,5
02-Aug-09,14:40,Port Adelaide,Hawthorn,AAMI Stadium,121,103,,18,13,14,19, 2.63 , 1.45 ,5
02-Aug-09,14:40,West Coast,Essendon,Domain Stadium,95,68,,14,11,10,8, 2.79 , 1.41 ,5
02-Aug-09,13:10,Melbourne,Richmond,MCG,82,86,,12,10,12,14, 3.70 , 1.26 ,5
01-Aug-09,19:10,Collingwood,Brisbane,MCG,95,55,,12,23,8,7, 1.37 , 3.06 ,5
01-Aug-09,19:10,Sydney,St Kilda,SCG,93,94,,13,15,13,16, 5.43 , 1.13 ,5
01-Aug-09,14:10,Western Bulldogs,Fremantle,Etihad Stadium,111,80,,17,9,11,14, 1.04 , 10.88 ,5
01-Aug-09,14:10,Geelong,Adelaide,Simonds Stadium,93,91,,14,9,13,13, 1.25 , 3.70 ,5
31-Jul-09,19:40,North Melbourne,Carlton,Etihad Stadium,84,94,,11,18,14,10, 3.38 , 1.30 ,5
26-Jul-09,16:10,Adelaide,Port Adelaide,AAMI Stadium,132,62,,19,18,9,8, 1.53 , 2.40 ,3
26-Jul-09,14:10,Essendon,Richmond,MCG,96,101,,14,12,15,11, 1.28 , 3.62 ,5
26-Jul-09,13:10,Melbourne,Sydney,Manuka Oval,50,68,,6,14,10,8, 3.23 , 1.33 ,5
25-Jul-09,19:10,Brisbane,North Melbourne,Gabba,116,75,,17,14,11,9, 1.15 , 5.03 ,5
25-Jul-09,19:10,St Kilda,Western Bulldogs,Etihad Stadium,106,61,,16,10,9,7, 1.51 , 2.44 ,5
25-Jul-09,14:10,Geelong,Hawthorn,MCG,99,98,,15,9,14,14, 1.39 , 2.95 ,5
25-Jul-09,14:10,Fremantle,West Coast,Domain Stadium,71,66,,10,11,8,18, 1.66 , 2.14 ,5
24-Jul-09,19:40,Carlton,Collingwood,MCG,40,94,,4,16,14,10, 1.95 , 1.76 ,5
19-Jul-09,16:40,St Kilda,Adelaide,Etihad Stadium,105,48,,15,15,7,6, 1.34 , 3.15 ,5
19-Jul-09,14:10,Richmond,North Melbourne,MCG,85,85,,12,13,12,13, 1.93 , 1.79 ,5
19-Jul-09,12:40,Port Adelaide,West Coast,AAMI Stadium,112,76,,17,10,11,10, 1.16 , 4.85 ,5
18-Jul-09,19:10,Collingwood,Hawthorn,MCG,76,121,,11,10,18,13, 1.38 , 2.90 ,5
18-Jul-09,17:40,Fremantle,Brisbane,Domain Stadium,47,62,,7,5,9,8, 3.14 , 1.34 ,5
18-Jul-09,14:10,Geelong,Melbourne,Simonds Stadium,117,71,,17,15,11,5, 1.04 , 10.25 ,5
18-Jul-09,14:10,Carlton,Sydney,Etihad Stadium,124,63,,19,10,9,9, 1.23 , 3.91 ,5
17-Jul-09,19:40,Essendon,Western Bulldogs,Etihad Stadium,70,103,,11,4,15,13, 3.10 , 1.36 ,5
12-Jul-09,14:10,Melbourne,Port Adelaide,MCG,101,90,,15,11,13,12, 2.89 , 1.38 ,5
12-Jul-09,13:10,Hawthorn,North Melbourne,University of Tasmania Stadium,73,64,,10,13,9,10, 1.50 , 2.50 ,5
12-Jul-09,12:40,West Coast,St Kilda,Domain Stadium,70,90,,11,4,13,12, 4.70 , 1.17 ,5
11-Jul-09,19:10,Adelaide,Fremantle,AAMI Stadium,130,13,,19,16,1,7, 1.14 , 5.44 ,5
11-Jul-09,19:10,Brisbane,Geelong,Gabba,108,65,,16,12,9,11, 2.28 , 1.57 ,5
11-Jul-09,14:10,Carlton,Richmond,MCG,109,89,,16,13,12,17, 1.25 , 3.76 ,5
11-Jul-09,14:10,Sydney,Essendon,SCG,72,107,,10,12,15,17, 1.66 , 2.14 ,5
10-Jul-09,19:40,Western Bulldogs,Collingwood,Etihad Stadium,110,111,,16,14,17,9, 1.56 , 2.34 ,5
05-Jul-09,15:10,St Kilda,Geelong,Etihad Stadium,91,85,,14,7,13,7, 2.30 , 1.56 ,5
05-Jul-09,14:40,Fremantle,Carlton,Domain Stadium,100,115,,15,10,16,19, 2.28 , 1.57 ,5
05-Jul-09,13:10,Sydney,North Melbourne,SCG,100,85,,15,10,13,7, 1.31 , 3.32 ,4
04-Jul-09,19:10,Western Bulldogs,Hawthorn,Etihad Stadium,133,45,,19,19,6,9, 1.40 , 2.80 ,5
04-Jul-09,19:10,Richmond,Adelaide,Metricon Stadium,85,102,,13,7,15,12, 3.78 , 1.25 ,5
04-Jul-09,14:40,Port Adelaide,Brisbane,AAMI Stadium,128,80,,19,14,11,14, 2.30 , 1.57 ,5
04-Jul-09,14:10,Melbourne,West Coast,MCG,112,92,,17,10,13,14, 1.96 , 1.75 ,5
03-Jul-09,19:40,Collingwood,Essendon,MCG,102,67,,15,12,9,13, 1.50 , 2.50 ,5
28-Jun-09,16:40,St Kilda,Richmond,Etihad Stadium,92,36,,13,14,5,6, 1.07 , 7.63 ,5
28-Jun-09,14:10,North Melbourne,Western Bulldogs,MCG,86,108,,12,14,17,6, 5.03 , 1.16 ,4
28-Jun-09,13:10,Geelong,Port Adelaide,Simonds Stadium,122,88,,18,14,13,10, 1.05 , 8.63 ,5
27-Jun-09,19:10,Brisbane,Melbourne,Gabba,111,56,,16,15,8,8, 1.06 , 8.25 ,5
27-Jun-09,17:40,West Coast,Hawthorn,Domain Stadium,107,87,,16,11,13,9, 2.77 , 1.42 ,5
27-Jun-09,14:40,Adelaide,Sydney,AAMI Stadium,85,69,,12,13,10,9, 1.25 , 3.75 ,5
27-Jun-09,14:10,Collingwood,Fremantle,MCG,169,85,,26,13,13,7, 1.12 , 5.94 ,5
26-Jun-09,19:40,Essendon,Carlton,MCG,136,67,,21,10,9,13, 2.55 , 1.48 ,5
21-Jun-09,14:40,Fremantle,Geelong,Domain Stadium,75,94,,11,9,13,16, 7.25 , 1.08 ,5
20-Jun-09,19:10,Sydney,Collingwood,ANZ Stadium,66,89,,9,12,13,11, 1.93 , 1.75 ,5
19-Jun-09,19:40,Essendon,Melbourne,Etihad Stadium,131,83,,19,17,13,5, 1.24 , 3.93 ,5
